id,score,review,date_added,medico_id,usuario_id
599,5,RzsfgFafZihGxsMzcrorXy HZZvDJlSOxDpZ apvyOEApHSQcXyDG vSizkPOsGDMkEXXagcfCFnxFkrHZeRDcGilPPv T fgBNu,2023-09-26 13:32:15.196298,37,41
600,3,GSiVsrpYolNWqBi OZTeDaVwFjiersFnefAqZUOfOzLDoEXNKxMXuuBKjrgwJx MJtCgLfrOMvHVnCbdnBfWiaoWcIvVSnkojnAO,2023-09-26 13:32:15.215296,13,100
601,3,TfVZDcrYSyCVuxPTpQSBHsyfNCqAWmaSoiXePazVaziSJFqAfNDwHyUtXBeNwadCWDwnFZaGAxBEbfFybQqKGpFbjPjaLgnaoKT ,2023-09-26 13:32:15.234296,31,88
602,4,GPRkRmsKPfsgbw iTEnJiLxLZWmFZnIPpVaabcXjkkmqJfIOaVecjaexmEOvGmXAAqXZptkntntoJCNqmZlvzGDNCBnJATxbQdNi,2023-09-26 13:32:15.257297,37,80
603,3,sfVSJbfLTiWtxonxQvWysybhMBemqLwdp sfxEniByQEI SoKugbrXckHOiIFfBqMtrllrNsvbyCpOVIksGsSsNjGaCrkUzyYvUZ,2023-09-26 13:32:15.286302,20,12
604,4,aUelLvxKxRPQiDuRy UdtysUSlsJneLHOuieOgTPkDKDWtsTMmAZdXavbTCulCPkLQDFQPOKaGXzXceAhdTZOIRnHJBJZNnqDjDz,2023-09-26 13:32:15.307299,1,45
605,3,nJqNLwIDUukoHOoTXqyffWQASRzqVECrsYJzCnYZkRYrUEARRvpDHjWMucqO dnBgSgEgtlRAsNXcdmrAvy aQAYvEnTWPOOHrba,2023-09-26 13:32:15.326298,45,28
606,3,DqjYsrCpyABOGZAXwaqtuFTcOQPgGYEoddyOfkWFoJPvVUsAFdyOFooxQBmqYNeywakksPwJfMXKZXEcjjPpbLvTIJqVLSyAC xu,2023-09-26 13:32:15.346300,42,102
607,1,wIedneKksYPwuTuZzcCalNrDXSqJHUFzcjCVlBSgsRGIYMylUWcU rNGeFgxGgQayLbaULTevAjwribLlz PntBlLnEOQDAeaZTD,2023-09-26 13:32:15.367297,49,102
608,2,ndebMyhqv SSonYJMbarnbfLWuqlpHEamBlQczRMhErimFIPxivU ms TkoYuTmEbq lpcJkfenEtBpnARzyoBoKYacjykycYGdX,2023-09-26 13:32:15.389302,2,154
609,5,SgjokieRbPJEZQKNxTSUgHxEzFHVTdJlrhsitHwoLmKXxLcxABcCfIipsibMlnMXFHpuRidn BdInqDZiEKXwXhrcvlR yIxoxbd,2023-09-26 13:32:15.416298,17,200
610,5,aExZxktXJRVecBogauZRxhmmoNDW CcexudGOFprLVsSLHzthfjypJEzBUCUTGXkNktjEwUyJBBDJWtPYmCJlGupZdnWnNnoebHf,2023-09-26 13:32:15.442302,39,126
611,2,pzhOREeOVeCYotbVjLAGnFAxuoKKOgZChLwuXwGZcyjImUwgKvqWsvmdUlFbFzKyTlLDdKsWDtmzGTioyx hqbaRIeeMWOhRVRAO,2023-09-26 13:32:15.468298,45,243
612,2,HokKhDGLFjfMkQMCwjokn SbfuGqNnIYDlEUgsXwyFfqvifvexLADZoPCPZBikugVjuD jHvf rmPBIR nSJjhLsxZXlySMntbdW,2023-09-26 13:32:15.490304,18,233
613,4,UrvTnqEZHkITm VnKeeNljUOMhMYVnYHcpISvX aSwsQblTgjliHVGLDMpAfXiDj VLp PsBcGbwthROxbDWoxdhcvNURPjtIwrL,2023-09-26 13:32:15.513298,48,150
614,1,ZxPDuCNvYGDVlYLeTLHHjsMluZCeOnpjOGPmIRiIXGFZ MIPZQVqZJzynOcLZGRkwBuGmtuXVceXfInwo BCvQccxfAHDdAczrAX,2023-09-26 13:32:15.542299,18,59
615,2,hfSSoongizltPHGxTZUewJFjxwTcKILfTVbDrmwTLFDozuleZKiwlMOJKZLDGXHcuglQwnWWbKjOLcGvoUfFCVTeYBkRnwe DOad,2023-09-26 13:32:15.565297,24,109
616,1,XclpNBGbPBDXHlfIsbLxSTYQnDUdUXJpnoPOBARoRSwpplvixklQCosKtVfYePePPwhLipSxBVctFWMtdaFGiwSZYMFgUBjJvSjH,2023-09-26 13:32:15.589315,36,11
617,5,ImDvbMiHqz LTEejaJveOFRfZtWECeCMSTYKjvcBVPlyGHsZrWXlrCBCHz  oWZBiU SDrGGkcg iuRephpYLTLPZFrjdOYVOpYQ,2023-09-26 13:32:15.612298,15,7
618,4,YHDAvRjPaqM dTsc VqZErcSxmRTjFWDcOlOQosBGcPeevzifrG ItypLUBikeMrEWGqxXnjyyjJlJaolMlYybpJcQFtbYdYOirz,2023-09-26 13:32:15.639302,29,156
619,1,QCLreoksiJIkusbgcwb BtkAEsyoHEjOesdZNtPdKwDPSQSxiYDuLgbBEcSoZbRC raoMahZ ofMKWBEiUxMYjogcSjVTyINkBVp,2023-09-26 13:32:15.669317,6,69
620,1,qWuNGvljMcTc bYnWdNLdnNLfIibS OmuAgqVczvKHvSZmgPtcQyuODCyfxkrsQwezEUQCEYWxcbuXJFZqNnypHauVfKabDPzRxl,2023-09-26 13:32:15.690299,5,95
621,3,stClFF uvhSBWMLffCWlwaDqYpoaaojoivAmHTtdhRcidxPfQuLqNUqGbTzdfAvrPV sxtJoSuGBkldmVAkU UXKGfreGymcAVZv,2023-09-26 13:32:15.711300,24,1
622,3,bOvgqptluUQkCMTrVvfsapuQXhqGKUFIZymEmubAgsKFKvthHNjYWnQVlazjjSxmquJRNwdjlQxwAqEOiMgdsrVbDeFluhjtfYVa,2023-09-26 13:32:15.734299,35,10
623,3,MpGhDFJpobiRRUywSNbypdnlWGZJTHEwlZBaG QLJTQVzWpPbhfUArK JEVAevNYJWOzdTvJSzDKpjHIqxihRLTYxLjCVBvwIFae,2023-09-26 13:32:15.755302,7,113
624,4,gVGbDgwYG isLAdsmPuRsPbyyxqOiSyELRxYOMhAgdnuvYyOJgBSphIoXZBoSihmWqTRcPSAzxqDjrfZRVmIINOuHEnnGMMhrFeG,2023-09-26 13:32:15.775301,10,157
625,4,hAMbDaqzdHNfj mQHIzjuZxYONTKrutGVEUpODggkjGPZqrwKWSTiWakBAmHldGTOcEtRxNEDnQbulcvwLjiFoROGuKbhkFJ wiC,2023-09-26 13:32:15.794299,31,183
626,3,xXbmFfeEXlxZGaXkRJNvuFaSjMCkFzlJXeNHboJl rnQDYa pVaERLIVtNQlIiLKLboobMVFhkNjFfVqiGCDnagRjmSbkhfnGQT ,2023-09-26 13:32:15.816301,11,143
627,5,ky ccJEvxf IksqhfjsKKapzkDRNVlmBCRbhSjMxWKRmAsplQykHCLPReNbMliHETePGqHbYCHUFNOlrRKeqxghIbZbcZWVFddVG,2023-09-26 13:32:15.840299,16,183
628,2,LsrMkawFMioamIWwFHVrmploowA uMlFrGzjWNVCzhegFyqAfbmaGMUHs LzQVwhqirYSD MSnFkHCPlMBZdGvayuXFLUDPLblNa,2023-09-26 13:32:15.861301,40,93
629,5,rxbKhHp DutSlKsQkzEbUxGBm TBWKRISYvCdAEoZukonrVWqBwrNymEsIYqAdHDuruOvgXck yDdBAxawILiYPWOpCJLXLwDSlW,2023-09-26 13:32:15.880298,31,112
630,4,PWmyhEJgFBmWApKjAtNVGCaelBvsEZtTj AnzpuBPwFkHoJ B TnYojkZPVoivuCCJwYvUTjWNcjxQrpjBVRoKKrLEaLnxmcsysc,2023-09-26 13:32:15.898298,2,137
631,3,CkIUhSmIGLFNWxvbXRSaeaGLcZS snuZfVhXzgRcQmFazuChHfcRPfbIOzLUZGePFLOgEksABaXLGtXWQWCUEMEAsjVsMKMSTMQy,2023-09-26 13:32:15.925300,35,189
632,2,fckVuRueIsiZVnGJnficONZppfJyigbIxbRJJrzJeAGOxGBYcTWUVvkXvApmqs cxMzLyEvnJkr dPIjxTmeEGtZf BFnsQ SvGj,2023-09-26 13:32:15.945297,33,179
633,5,nbuLjxzItkrzQvnIRqMPod adpiCgfIBuxBNuwYnNQepUJlFifVAMtjxqvXzrpZB IMBsFKjoNiOXKDuc ibfvwrttIhRHlvJlNA,2023-09-26 13:32:15.964297,50,87
634,5,COWqyQrsxQjQgZkbltgaGowlNDCEXetTuLirApzyyAqphFllIXEAxwqrsZebpYyYtLdypojNGIxSIOCQooIiZEqrcljtevCvMiUh,2023-09-26 13:32:15.982298,15,235
635,5,cEBOQcvW OmdgldLBLFIUsEoynTtuGWghSwtybxVsPoQWExhTJOQaguJIEWZBVkTCoaEJkxABvHrbHcSXtGzTviholqBlorseASb,2023-09-26 13:32:16.003302,29,97
636,3,itPVXeuOTEOsVTawQElXAXOlcFGIHjUBopjplPRHPzrWclIVmIUwMNkdwpUBvhmbsoRyWJDrOZfZ EaDLAOocZawbZBxCZCAgROb,2023-09-26 13:32:16.036300,1,28
637,3,nGfVIpWsCNHsAXHjKj zLubJyYfqtNUOMcTlHilHkeJisiNSiWpuXGFzgHaTeIdbX cSslNfKFxmKVegTdNdXsroRtpZcUjCpMqp,2023-09-26 13:32:16.055303,21,147
638,1,BnYVXvXfnFzpcjcRzgbDhGzstHbQtkyOEvOgSjkjwrMQBINUwuXCaFbtpDGba swMLWEHRZypcsXkuePYTRSHHRGeOwJLntG CHe,2023-09-26 13:32:16.077299,25,156
639,2,osiumydImKwpNNDqMXBSOIeGkzQIFlSDQUAbQMGlMdXGwZHXAbLP TbteUSaMnIopFhWzinPOAgzuMFzocPsKVVWMOCZepghIvuQ,2023-09-26 13:32:16.098299,38,16
640,3,XVKgwAfUWYhaeESxtXgQHIHWCJmDpTIjcItlDEi vxJPuV sFURGRPXgIdHTGxLWgIM gUKgdBnFaMuXLRJSRfvHkGLtvkDRgdbZ,2023-09-26 13:32:16.116298,2,218
641,2,fbAEHCigPGMLSQhFNZmkrrXbD xwVXoKOhCzSfihAM XoT Vq UjhKQevmgghjQrTlkuaKncKoXpvEzpOqHzmqdEdgupcLKuftCI,2023-09-26 13:32:16.128298,34,44
642,3,EnOkSGZoYrrRGEmTfbcdxAfybkiaxNQfx kOzXIPThEwJvsjmcqHMPgWErMBoltQIPIpeIVOuzLQuDxgET XOovOpucEzhfiKGSQ,2023-09-26 13:32:16.171301,47,193
643,1,QIPXTJnFANihT tk fYpjOsLGYYxizLksoxsCBKTjrcsRMaBzmQiJMFRpBBYBwPeglFJaiKpnwzaazdSRzfjc RQuatAVJwUyMcv,2023-09-26 13:32:16.205302,12,205
644,1,vQClCGdLuvWZdvTybLAtAcJUdQzOifkckFquymKoXLEhOAqWYFekJjVnjodbJyOpdWdistVCRilfLMtgeZivTXsNEEcEcy kQZGA,2023-09-26 13:32:16.229297,10,139
645,1,oPQX kLXilZtmdSkUMBkCivBViiAuhJ RuKRGvETsqWVurEPKgdNrmjjHkNLdnqOOOeyxJCtKVfnbDpkswgRqU DSTITDkiyruaL,2023-09-26 13:32:16.250300,21,209
646,3,ZvvMWBc dVvrhfJlckAqchVKCEgqpWIBatMCLoSgmGjrkcpLLRYmTBIyTcFZFEjbUszH iCpcTErcJdgeOiJnIbbfEJUaWmTsMtf,2023-09-26 13:32:16.269297,8,127
647,3,WyFVXahxjChJCjmkghBULXqOgZsqIPJfNLwQnFkwZkjMWSWNEiFAXORGVSVzdBXbkuEmyjRQW uqVpeheiWltMrMkbyxZaSvjoKA,2023-09-26 13:32:16.286297,14,67
648,3,qeJtFxWYjecNgLAoxiPPfBYDBtTrPRYhzndmSvxtVqRwT frTZJD UXtDYXfeQ GRkKCJvbWdjLOMzUPtOCbKDE NPDiwUPiYFij,2023-09-26 13:32:16.304298,2,228
649,3,ZduiRQOSZDoaAyBfXOzynXlTfMoSpehQusrQxBfiXyXHfDlOFFzwxMPAhfWUbSzMwMwvyNGrZxYWjEhUbMpZaqUppGOexOQBTPAv,2023-09-26 13:32:16.322300,47,107
650,4,UvtAOfJQccQJblklmQhKpBjPKiEZhjdnfdYKfjIpchUpydTKyFBGlCVLMuHnbpWlHNxr ZSJyACIzLpWnfqoCwxKhyxB Wpsmhvp,2023-09-26 13:32:16.343300,7,151
651,4,kjXo rF zJVUgkLUMOKDpdcfWKXu  lPDITzJoXKdU VsBUFDurvvIfz engj YwdpEsindTqyONtzXzweqHmUylpBekBwzLriFf,2023-09-26 13:32:16.360300,37,76
652,2,FMEVTNcvYNueiZdhNYbyKQbHeV OdTwLBQyXSLzkQHQMXixPaTtEZKUBTlANjgAsUEkYQNznkVFywYtjN vrESpieTJphKxw KTG,2023-09-26 13:32:16.377298,42,167
653,4,ZQvzoLsfWEywEQxofJULLofMVbZdqGOLMhZMTAyjGPzLCWpiMaUHhpnGqVjrEKKeAVyTDfJSPishnNfoytFImTaVyPcOIbgknApD,2023-09-26 13:32:16.399301,14,180
654,2,SOtNXOzEdHALubhjFdNEmIvUvlFj oeDSifriPzCshzRMwAsAZptTNkuSngIswVZYlsxrRUfGSmTAKbcrXnzDKhjcoCwZIoGwBHr,2023-09-26 13:32:16.424300,24,144
655,2,IftZr zgqSeb IEXlshgKdFUYWDvy aAeQaqqnicGdKotYQtHRGcTGThrcQSfCHWpuURJscYkAqQhF iEGWBDElDyTGvtpZZkQN ,2023-09-26 13:32:16.491298,40,94
656,3,iRTgGVVWKXNDnYSFVIfUVBnZsXHdmrPjPrqGCINgFMxhgvNpoWMPdSUIDcQplXb eEGLibEhu vejlrWWUKhPCdiQLsaOclBMzQH,2023-09-26 13:32:16.514301,9,122
657,3,FEtwjStKcBwMFLbPfrIYFPHpahUUFXzKg LHZDfiECgzlNqDduBJb XxRNIBCfJLbvAYsUrkRPInhVJrukeLWQBjKVETeGTvbCzK,2023-09-26 13:32:16.535301,23,156
658,5,J PmvFDxPQQuOjjRlejcVEGBTSrHkkoMuGknhUtzgzlRiypkzwuCNzybasQnvLQufJWyMnUbtfQpVAkKaqoUCeFszGbvbakegCJZ,2023-09-26 13:32:16.557298,39,98
659,2,ujSgcCDCylUUfBVJALvrXkCsVXNCHdvF zKFUCzYxUQzmgzbURrfzjanOpAZjwhGnveWzkMMVGKirrxhFJgDQQpngAvAVqUTAAKV,2023-09-26 13:32:16.574300,36,51
660,1,OyJnrKHbBojWGLcjRaYHGCdGPXMpU pPVawTEuJONNuwEWqfFiUAYDVFTZSmpAGAiFKVcyjPvChbssyfduFkQevoTVcfzEOoQWUo,2023-09-26 13:32:16.615305,26,225
661,3,lU ToLlCHoeDZkTYCmPlWIcUCqTChbMLIqAFoCktTovlmIHqYTBOCFZw mtCiZNXQAYvkboNBYiRVWHjCunRWPQo OJJGovzrSvk,2023-09-26 13:32:16.658303,32,23
662,3,uwikMrGLGWmsGvvDnWgApp lcZuOjxkmvEGGsGliwWIezURKL aXiapnneePW GTXnbFwam nERtiGyhNABaHEtynlwnBUQnZECb,2023-09-26 13:32:16.683298,12,109
663,5,GPgssIskEWcVdbFNDFTHlLHVxwNbxLwWKWTLhJSdh sJllpvAZyyVGWiZIPlamNjBnJeXMbSmorsEidJa eKpVIoaLxttBmPteoH,2023-09-26 13:32:16.701296,35,175
664,4,hzIuqgKzLMNgGZGZksdxYumvVlXvzvnXvkloebikRuGGaWJIigTvfdRWRuiSqQip ZWwyujQuSACUOFyeLwloTEQfrBjZidLzski,2023-09-26 13:32:16.718297,44,83
665,2, GuTQaKhbSBKGjBURVyyCbulfhKmrlLocgiutfoFtjwnLsY Ds AIyisuyXGpBVaJoalbRnhwomgkCHwahIkDbvccojlonektJbF,2023-09-26 13:32:16.739304,12,228
666,3,IJmnhAOauxHJQNqBJInkngk HMweOSxLtYOkHErLjNwMFBAFsTEjOWt wFYzsSjaXQCLLCDdaZkaTbBnoXEUGLAgrzJmPIhlLJUe,2023-09-26 13:32:16.758335,46,234
667,4,duGuJhBNNtqNoKSemapNwveHivmByqP NPwVxMtGjbcagqPkTSfUFmBHXmIXiRruzezwSbEktmkdTnaVrgvsxfqnlikbiGJxzKGE,2023-09-26 13:32:16.776192,23,214
668,3,XjMlHSWjNnbqyjHdcNzDSpti KcaHKvYGRhtjwqvxaCLeeAgpzIxHqtMlTlBYGlaBDkNwGJkZtgrfJRqpYSxwzeMyqnzxIRpVWPt,2023-09-26 13:32:16.797190,10,11
669,4,tnnCCPFjtDGGbjhpudBue AWNrMrChzVjMhwUesvMpjGzZNHnMZhejpPiuO ljJECIHsLJJiuH NuzqeOpRfYdCTwfYJM nqzfkd,2023-09-26 13:32:16.814222,47,62
670,1,DpveFBYGwZbZDqMaOLblfnr  bluyEuWSN RDOVGvflZCVovtGOoRgCGbIHLerfgplRWwoIbBFGvrBLX erFkDBFDFhFJxpgYjWz,2023-09-26 13:32:16.831226,37,243
671,2,KVjmZdkeFxGUlVsd XBlypUjyufqLNtBExNmKcAPpTAyCKDwUyBSNfUiYoQmC  EnryihEJqnayEctxLqqAHZnFAogcJA TrnnKZ,2023-09-26 13:32:16.848190,4,175
672,1,JBFmUvQsFRziaPjPOQaaSjYYRiZXfuAuJVMWoLKzqIZMaggGbdJ TSIVDYNoFIGCIKivhHfyFtObKjUDNFECtrjjSbIPipjQMMBq,2023-09-26 13:32:16.865219,26,94
673,2,qHFDUcRXjcOPwX siyPeCQLEnQ VJJ  lQGTaOfatSaXTO GfZbUPXhzLbefLuYQOxxZfeydDuEXdXWKSnFpNGvPydRlcppXzDJ ,2023-09-26 13:32:16.884125,33,153
674,3,v u NtakMBSRISqrzXccDlIlQlLvCkVuBxfZfzgsPY E SEps NRCJqbTTC aOcnbTspkApoyCHgD jvFja vXNAFZvMgxPObkpt,2023-09-26 13:32:16.901093,1,141
675,1,AgJhlhisBxztCiDLoKWWWTRuQkThyIJglnKMYuHsMVtGsbIViGoSHyofOAF zsQNOjrwmsuesuFLAWtEggVtvKf VxNSeCLRthFM,2023-09-26 13:32:16.912124,34,187
676,4, UZAExDPMEBFCyHOZLkDqxqVuvOLPbnkKUsZYwzuT QNtsHgAhmeVjdjOPRwktVnBEZjhwGgkSySNIosQDersJfglGZVbdyXLToX,2023-09-26 13:32:16.930094,29,17
677,3,jFEKiwCPVZbgVNCgMABFKSCEAd sXO GBpZWqBeWZ MNGTaTvj PJbDnGjsokdwrWVHyuxqpxgiotKooHlkXumUFeTJeaCBRoFau,2023-09-26 13:32:16.950111,20,223
678,1,jTWtQ kzCEHAehTpgZKJuSuLRzExGLbYgoKzytRDrDddeaNCillLrIAcZriWLmFI iGfDRvEpSIvWgguxjVyAlmhUAqVcnimRmoj,2023-09-26 13:32:16.968135,32,90
679,4,hFRVUjElpDtqqqLkeyVieSKQHedZLYVKYdMGhRgbMdfjaIHyGkbCLYtvAPyTItWjFTLbRjQwBamVOiWbt dLQdbgznkIvUWlndWT,2023-09-26 13:32:17.006889,2,38
680,1,FlsgEoWZMRHbAWYOKbZ nuaXfNtOLlBEXDANFnAMZtSobkdrlI aKcaHyJOwK DszTsgflmCgNemcoxHHhbcxemTdYEeifVAQNZR,2023-09-26 13:32:17.050874,28,49
681,1, YlpCuJjMAUBQThsCzWfOelupB iMGGqpRmrqtcYXIwIzpeWzLajJjkVVwtXhEsmxRfAQPNk RIGXOTKgBQuxtdxWybIaCdyONYk,2023-09-26 13:32:17.097868,24,32
682,5,vYDhYmSSFtgDpYtWvbkjbUeQGEJFHkscBY ZTdslSebhQcrIyupwYIVUZpHXBvGERvnLrYzSKCAnoIWAjavRebcbnXH XkKuGwVu,2023-09-26 13:32:17.141865,44,116
683,4,byKldtbvAilaeCNlmcVicTqiTRPdfckMjgSyJVeNdLsXKedftGREMJMaXZDu TjIotZTzGyjBGXYgpYStjJwjtam UFQWpLZeINV,2023-09-26 13:32:17.163864,27,91
684,5,OvEyJhYxPMkMkBZ EveCCyJgg iwBtmsRuGAKuZXaGzFUvZKdfSZYoBfVzVSgI AMOOlFrABmulMIrmHhpBlSu jQ qnLtwSWfIT,2023-09-26 13:32:17.181864,35,63
685,5,yOEsaarWRDzsiDBLgyDOtLFyOdzLxMwCWkHLyyJWBvRCtsrGTOmKOwUXZtZnkWHlIMfXs aBmHNbBPfpYCZvXpOfWGShjaCKpcqj,2023-09-26 13:32:17.199874,30,168
686,5,VdLWInKsfyaPHlRUhtXRUaqOIEaCYDPJsnLnwXuqMCPafxEZykcKkRSdcnTRyGWmyMqgfnFUqMfvyjGcYSTRoMlyIemCpGYLTUcK,2023-09-26 13:32:17.220863,25,144
687,2,hrDLqjISpIQRbElXPoLfzgYsnGyfDYYtcZHsgOgPpYnmrRskgtOGNQBusWR hNKmqhutrCgrMjGbxMUbdNNdUPivJCFmDWujWRtN,2023-09-26 13:32:17.237863,25,244
688,4,FnUGTczIAHlRCmnWKzhEKWYqBKARZrhzZHwfjQBrXQA spqjklLpDBPsVrMynVrDTIbbhZusHSxfFtymDtJnMX XUZNIgdqoqOep,2023-09-26 13:32:17.271871,43,100
689,4,kJHZHJHLzkKiEYpiWLuGfdQPakQoEannxeFAGnrjPHosbjJzElznGnWu AvDTBmGrrKlNX FrylRuiSHjklUMbvTUzDqtz VddCA,2023-09-26 13:32:17.312950,26,180
690,2,CvSiWPhI hrquCPhDZaQOyCpVLpqCeexieAqRotOjOJKbbYIQRCrgHOxPPXvZmEolhTPOmMGypXJaWUyphcBAzRUmKghlRLAlyTB,2023-09-26 13:32:17.351872,47,34
691,5,QnKdTgiGIQOo pViTRDrRqQHXYDTinAQBaTUKkeUxHAApdabnoBrxUPGBzDedKVZc AevpzgrKjJaiKgABsLIFEdQzwxATZjnKWv,2023-09-26 13:32:17.390873,26,223
692,2,PhgoJVOxKDsmQvtonsSSevMGKklDevTgCZqhFrxJQtbooRbNsmFAijjhScHtGI DoIPDkvwIDvLmzNZgozVfRluTCPyLvCoxOySC,2023-09-26 13:32:17.431896,41,58
693,5,IxMry ZXOYIhmMtmECwouvyxpHezUBcV wtWdpzKCUMHGMNUzdZHMGFotMWSToXgaHGdQgtIiUyIdlMGszFPuyusjmzjGNjEfcLk,2023-09-26 13:32:17.471941,29,94
694,4,hkIYaylIbZX rsXyjyjKfDDPbJayZcNEFnlAukUKNPlaSgOPu SckLPXyfRkTYhZlKyKdLB oDdG JGVXfaxqhTHawjxcyiWFBTt,2023-09-26 13:32:17.512874,12,1
695,5,tfqkupSXauzQmJtxEQvoqzNwfeFuUs tGHkKxJlMcTrBbWfnjcazSUvZJxgEtLmfauMtL HSMzuhMrNPohGHeVTkrtkhfuYxXeRm,2023-09-26 13:32:17.563888,43,210
696,5,mcmsalmQZQLuGJwAWyNuRvriVPNhSTeQTsOzFnjAJMjzruhOanfUThTbTlLoELTxOetsSBFPmZQExHXB uJrFBFNsYbdWkYNmXpo,2023-09-26 13:32:17.592862,10,224
697,4,NVBWUZrxFEjiQxgDCUtZpITZKorIktEqDwsKpMKkwAdGcfrjtwkMVgJvaQhGBrqmNEIG kJx pwRiViOaJIfhjhLolaYzXVQHDXf,2023-09-26 13:32:17.614923,29,60
698,2,LIUyQLOQjUzLDbGGnuhnknyCNhOkoawwcvDuBUJbPhEfgbNBArYWuEHGysytmJAWDZbrJibMboaPaGHZqMItiKKvjemeYwmTefLL,2023-09-26 13:32:17.652882,43,104
699,3,mtPBsXZJHuUAlCRtt OSvQTvvjoWRMrWYNijSBhzzFrgMcKZmnNxGHNVseBwoYoUqXwMxMjFiJCUVnswon wtqWESoVMshxahKgp,2023-09-26 13:32:17.698947,32,52
700,4,doZOUUipIBhktt PjVdhAaFTtPKOhSedmwofmAIHYDuEXkLSPzeaSFActTHAxTDJxaDUAHjdIhtEdrc NYGxSEOVhOyvWXPGTGui,2023-09-26 13:32:17.740929,38,105
701,2,hYzlfIJMaqhdajwxhXrOKopdLjqPkeEuHFOwSaGHtevGkIcluNlOhkaBHuzIqFsmXyszDpAHiS QhaXhagbYjozyAjiRqcsMWCuW,2023-09-26 13:32:17.780930,34,237
702,3,GKyGdXqIsalruKsAIsT nemuMqfvVyOiIngmDaIe IizojfdJKSzAcPXKPcIPgv ZyccleLFxCKBCTlEskXiiocLrLRLtQCsSKyb,2023-09-26 13:32:17.821928,27,180
703,5,JGHzhsCLENDeocmOpclsawgButVQUViNNjAM okApoqUHBbqtRDodNNxbpbeUNtegMVXWxCiwOmdt ICYBrBapQXLuqwuwuwWvtR,2023-09-26 13:32:17.861932,29,184
704,3,zLpHYfXOcKUIOtQUIKIQpXTLZyAtlivKGrkIZRuvsY axjFJXqZwesvHkNrLadtiNXGBdwqNTeamAlbZcUjIRbLzJYGy AZhIucJ,2023-09-26 13:32:17.898931,7,229
705,2,vRkMZxUYGnBQizcSnRpdXCfpFYJugXBtUtuESfxXTwoKaqzcGmjzeslqerSjEgYoHVhm umCBioGdZZTTigSNsZCRvYuGuXzDgAp,2023-09-26 13:32:17.938878,7,94
706,5,deAXDTBOznmlTArlXRttgrSLSRmlYwXhGNSWxNlRJsSKQXsRxCLOBXQv bqmnXVHpgSzxrxUqAlRpsdslsqWWZZ zIOxo PbVVbh,2023-09-26 13:32:17.977930,13,27
707,2,FawgnFNcJwIfR K oDGdfgoNvMAnTuxvuaYQcKjjnpIzEFOMOyxfxTUBKtnelCwgWhJipKlePVQAlUL CBFXZrpDzfUYBJAGPAxP,2023-09-26 13:32:18.016932,25,98
708,2,dNNwdHrmzrXinKevunCYeIagOuCLuzAwBGEBpHsQZSTRrIEWFFRouAY fTfjWtGlEhCZmhJYfaXwOFtRRzOkOLLjQnqKnoJkpswM,2023-09-26 13:32:18.054886,10,230
709,4,hwrxCdNckH FkZbVGLdBSRhndcYcvYKUDTjqWvZ oDFuRwGkLWuvTUKBFUGKIBhySOjdzf fbjxRXUbhLMvRBdYkBWBjhkoabbnV,2023-09-26 13:32:18.105875,25,179
710,3,pupyinUdTlmqDhQyCmzcOwGcxsIvVBFENagoiOTQwzOchQANduDzNNRz RSsNjDCNg pNudnkQPAjqBXnUMlKFKn iZHpriYWXcf,2023-09-26 13:32:18.145896,12,193
711,4,ZZHaneswQXwscNIsdSDztuqzLgfWMPtuydcsdeECJuDrPtzTHqTSCWXUxqelFJxl zEBeXUAENyGgcSV GYdSdfsCTwFTPTveXxi,2023-09-26 13:32:18.191936,41,140
712,5,LqXTJtsQTwuwdrciVgLdxERoTw tXFBcG axQyiNP ADbAYsEcjYhHJ BBCAb cZDWzdgqdlBrheJyhXbTqswyPtjmSiBOvOrOf ,2023-09-26 13:32:18.230874,42,63
713,5,WGVQetOiwhqQCwSlMvKthq  rsYHXwDwoptLdqprgPEDLDQeKmzjKOimpEhno NUEDfJEj JojpMuCCDxDspuOaNXOgGASfvSdAo,2023-09-26 13:32:18.269926,50,36
714,1,HSVwGxUxriDpVApKiVlwedEexpoTOiNZcmHZsIScQKzKpMaNCSeB pxLWNhFPNZwpRbGtPMrPaqZxMDSqnEetRNXrWZkBHdMAmoC,2023-09-26 13:32:18.307889,18,26
715,3,Wue QuOXjO DbSpicvDdpvDULsTKdIpckfwWVlMsVsPbEHPRynEwCkAZVgxigcJgdnrXlHHMuVNKGDUtuChwFLUbXJXxtyAwGAto,2023-09-26 13:32:18.345893,7,236
716,2,eClqocPjDmNssDCIaAaIaHwT yacrwOUKZlwvFhyhuPyYo vzOBhYDnktygbqqMjAaSWiDmbuDCotNFSzMcppzRxjzVeZzsThkrA,2023-09-26 13:32:18.385874,50,69
717,1,zsLQPQPuKmFZGfFvItizlKsGPahDYKGkXEEWxYzshXibVJUlasxQreGkoMDuUjXrveBJCyZlUSEtkraKbAq luGIQVyuUKlwmvZO,2023-09-26 13:32:18.422869,43,154
718,5,OgTrAHgOTkNIOuZqHozFWCXoBjMOcLtMGcXtRYrNxrGcaTFRXEaK KUzeFnGaPPhfNscCdGJGdEZVttaekKDCFIiyL NWyCTIwnX,2023-09-26 13:32:18.465876,39,244
